chromosome	start	end	segVal	sample
15	22320001	102390000	2.15740909089416	IM_38
16	90001	90150000	1.81749920606596	IM_38
17	1	2490000	4.00038138046725	IM_38
17	2490001	3480000	5.45150440655623	IM_38
17	3480001	4110000	9.14899302730992	IM_38
17	4110001	4650000	3.76473222491585	IM_38
17	4650001	6390000	8.26807646925644	IM_38
17	6390001	7440000	10.9067676312308	IM_38
17	7440001	11220000	1.10548808841972	IM_38
17	11220001	12120000	0.14226914416155	IM_38
17	12120001	15420000	2	IM_38
17	15540001	16560000	3.34366506899801	IM_38
17	16770001	18780000	1.27558572979432	IM_38
17	18780001	44190000	2.8476663846294	IM_38
17	44190001	44280000	8.02063406942354	IM_38
17	44790001	81090000	2.92858678505397	IM_38
18	150001	29850000	3.69257315629119	IM_38
18	29850001	31920000	5.06276425072646	IM_38
18	31920001	78030000	2.98479015599288	IM_38
19	270001	660000	3.42396086117801	IM_38
19	660001	6780000	2	IM_38
19	6840001	10380000	2.93245423117963	IM_38
19	10380001	1.2e+07	4.02353913152491	IM_38
19	12030001	13350000	6.10475254070846	IM_38
19	13350001	28530000	4.0594046173965	IM_38
19	28530001	34260000	5.99934557522488	IM_38
19	34260001	35130000	8.14001832601715	IM_38
19	35130001	40590000	3.84144132436832	IM_38
19	40590001	54840000	2.61769732036061	IM_38
19	54840001	59100000	3.48654260338579	IM_38
20	60001	62910000	3.64536798781726	IM_38
21	15480001	48090000	3.1215633459596	IM_38
22	17280001	19770000	2	IM_38
22	19770001	22530000	4.28727115422046	IM_38
22	22530001	48390000	2	IM_38
22	48390001	51180000	1.21849413390042	IM_38
1	840001	2520000	2.47016537119429	IM_39
1	2520001	3360000	0.910157363051821	IM_39
1	3360001	3840000	2.16109544690806	IM_39
1	3840001	5940000	0.821536374447464	IM_39
1	5940001	15840000	2.30311177369927	IM_39
1	15840001	17340000	3.87975833836117	IM_39
1	17340001	18030000	2	IM_39
1	18030001	19200000	1.10861152026131	IM_39
1	19200001	34020000	3.060244517398	IM_39
1	34020001	35250000	1.7522751909128	IM_39
1	35250001	36960000	2.94689497843522	IM_39
1	36960001	37920000	1.32594091035791	IM_39
1	37920001	38520000	3.02846122556404	IM_39
1	38520001	39450000	2	IM_39
1	39450001	39960000	4.01370140000205	IM_39
1	39990001	102420000	2.22160798034147	IM_39
1	102420001	109080000	1.2900832196668	IM_39
1	109080001	118920000	2.25864783169832	IM_39
1	118920001	120180000	1.26462266244674	IM_39
1	120180001	120480000	2.37945937966617	IM_39
1	120480001	145560000	6.37609883091499	IM_39
1	145560001	152040000	4.78733937764084	IM_39
1	152040001	153480000	3.01657260276591	IM_39
1	153480001	157200000	5.21988780841228	IM_39
1	157230001	159720000	3.28599786679096	IM_39
1	159720001	161400000	5.11156204673496	IM_39
1	161460001	165870000	3.59168707517673	IM_39
1	165870001	166800000	2.4063100402214	IM_39
1	166800001	234600000	3.64383364210115	IM_39
1	234600001	235260000	6.09157212339396	IM_39
1	235260001	249210000	3.23172797303783	IM_39
2	30001	870000	4.24324790351059	IM_39
2	870001	1530000	2.55075557537893	IM_39
2	1560001	1770000	4.69825606891334	IM_39
2	1770001	3210000	2.273038153847	IM_39
2	3210001	3660000	3.92469960561205	IM_39
2	3660001	6930000	2.37337064392161	IM_39
2	6930001	19980000	3.63112379276849	IM_39
2	19980001	20910000	5.62040820156528	IM_39
2	20910001	23580000	2.57072456034683	IM_39
2	23580001	43440000	3.80193891194961	IM_39
2	43440001	43830000	6.39725849297195	IM_39
2	43830001	96870000	3.43552993716295	IM_39
2	96870001	100590000	5.74138034494432	IM_39
2	100590001	113940000	2.61584457110146	IM_39
2	113940001	114060000	8.77747674245606	IM_39
2	114420001	153180000	2.55948561898489	IM_39
2	153180001	153630000	4.09164340207783	IM_39
2	153630001	160230000	2.886881771012	IM_39
2	160230001	161370000	4.37422471518596	IM_39
2	161370001	2.43e+08	2.91161782393382	IM_39
3	90001	4740000	2	IM_39
3	4740001	5070000	4.06952655487118	IM_39
3	5070001	39090000	2.1339780398081	IM_39
3	39090001	39480000	4.74037130302554	IM_39
3	39480001	90210000	1.72682274457209	IM_39
3	93540001	131940000	4.43191456121842	IM_39
3	131940001	132450000	6.10541090574661	IM_39
3	132450001	1.41e+08	4.01516673174322	IM_39
3	141000001	141300000	6.21484481631558	IM_39
3	141300001	148680000	4.45934352747155	IM_39
3	148680001	148890000	5.70262220379646	IM_39
3	148890001	149220000	8.6486370461043	IM_39
3	149220001	168570000	4.23576713809702	IM_39
3	168570001	170100000	5.82770494083177	IM_39
3	170100001	171750000	4.32285567743356	IM_39
3	171750001	172530000	6.30577750692162	IM_39
3	172530001	197820000	4.50214139346733	IM_39
4	90001	6630000	2.10345274536184	IM_39
4	6630001	7140000	4.51899833541334	IM_39
4	7140001	7770000	2.23950615642447	IM_39
4	7770001	8550000	3.51886922251841	IM_39
4	8550001	8820000	1.58389982424116	IM_39
4	8820001	95670000	2.75406034259969	IM_39
4	95670001	96060000	4.73880884350412	IM_39
4	96060001	119670000	2.97443496234949	IM_39
4	119670001	120510000	4.41214561081258	IM_39
4	120510001	190800000	2.83633710275986	IM_39
5	60001	14100000	2.72596952859134	IM_39
5	14100001	14460000	4.82032561426888	IM_39
5	14460001	131580000	2.38433401815752	IM_39
5	131580001	131850000	4.52820337239144	IM_39
5	131850001	132450000	2.82858837416966	IM_39
5	132450001	133260000	1.65438083117179	IM_39
5	133260001	142980000	2.66122737434715	IM_39
5	142980001	144570000	1.70917995980273	IM_39
5	144570001	162840000	2.70305913322595	IM_39
5	162840001	162960000	3.7232861940705	IM_39
5	162960001	172110000	2.32726191697381	IM_39
5	172110001	172350000	4.68425050660399	IM_39
5	172350001	173430000	3.00601872655136	IM_39
5	173430001	175170000	1.63586460608207	IM_39
5	175170001	180690000	2.86870204602945	IM_39
6	210001	25950000	3.31188972002064	IM_39
6	25950001	26340000	6.9668000815651	IM_39
6	26340001	116250000	3.07750923380351	IM_39
6	116250001	117060000	4.33944942134456	IM_39
6	117060001	126030000	2.9547544205286	IM_39
6	126030001	126690000	4.50826835173083	IM_39
6	126690001	170910000	3.0801683855995	IM_39
7	30001	150000	6.47509373559825	IM_39
7	150001	810000	4.06658108903402	IM_39
7	810001	1200000	5.79040219559787	IM_39
7	1200001	99600000	3.82061917957426	IM_39
7	99600001	100200000	5.03451518158182	IM_39
7	100200001	130560000	3.44521523958475	IM_39
7	130560001	130800000	6.22530906731327	IM_39
7	130800001	152400000	3.29689077776248	IM_39
7	152400001	154650000	2.11869825835233	IM_39
7	154650001	155580000	3.08149826565547	IM_39
7	155610001	156270000	2	IM_39
7	156270001	157260000	3.1134762185939	IM_39
7	157260001	158460000	2	IM_39
7	158460001	159120000	3.80481056878466	IM_39
8	180001	35370000	0.593579299134203	IM_39
8	35370001	36120000	13.3583651384434	IM_39
8	36120001	40110000	7.74512655301408	IM_39
8	40110001	41790000	6.01225096767013	IM_39
8	41790001	42090000	9.17927439633523	IM_39
8	42090001	42450000	5.63212325154525	IM_39
8	42450001	67320000	2	IM_39
8	67320001	67650000	3.58606623578488	IM_39
8	67650001	142440000	2.11400368138262	IM_39
8	142440001	144330000	1.16703550226124	IM_39
8	144330001	144870000	2.25505481353079	IM_39
8	144870001	145170000	4.41670463471109	IM_39
8	145230001	146310000	1.76448601839324	IM_39
9	210001	14070000	2.79380943043254	IM_39
9	14070001	14400000	4.63458597014768	IM_39
9	14400001	27330000	2.69797685622316	IM_39
9	27330001	27630000	4.59593002607967	IM_39
9	27630001	97530000	2.29708691112962	IM_39
9	97530001	97860000	4.01223627103286	IM_39
9	97860001	1.41e+08	1.87661892545302	IM_39
10	120001	1410000	3.69909945045288	IM_39
10	1410001	3090000	2	IM_39
10	3090001	6660000	3.92179428862769	IM_39
10	6660001	63660000	1.82142043739993	IM_39
10	63660001	64020000	3.25339699831819	IM_39
10	64020001	80100000	1.72351076837415	IM_39
10	80100001	81090000	3.77469862502745	IM_39
10	81090001	132330000	2	IM_39
10	132330001	133680000	0.85025365249987	IM_39
10	133710001	135420000	1.83376955537335	IM_39
11	210001	26940000	2.74255678379886	IM_39
11	26940001	27540000	3.90727987002491	IM_39
11	27540001	48180000	2.62213202339017	IM_39
11	48180001	58800000	1.51640504031643	IM_39
11	58890001	62670000	2.74638947845128	IM_39
11	62670001	65190000	1.68939387516425	IM_39
11	65190001	67470000	2.977062481716	IM_39
11	67770001	72420000	0.536487630454052	IM_39
11	72420001	95490000	1.41405801058244	IM_39
11	95490001	96150000	3.26696649947631	IM_39
11	96150001	101880000	1.30337279410124	IM_39
11	101880001	102510000	3.12683483688884	IM_39
11	102510001	134940000	1.39215164069501	IM_39
12	180001	6300000	2.64859467975434	IM_39
12	6300001	6660000	5.44092093017958	IM_39
12	6660001	45030000	2.28264792370483	IM_39
12	45030001	45570000	4.0827911883516	IM_39
12	45570001	46860000	6.61046106765358	IM_39
12	46860001	51840000	3.39275731627916	IM_39
12	51840001	52350000	2	IM_39
12	52350001	52680000	3.66222130975313	IM_39
12	52680001	53160000	1.89928883324558	IM_39
12	53160001	54870000	3.65373043570209	IM_39
12	54870001	111210000	2.22637636631329	IM_39
12	111210001	111840000	1.26259129271269	IM_39
12	111840001	112860000	2.1930657958971	IM_39
12	112860001	116370000	1.31464458452455	IM_39
12	116370001	116730000	2.983634828642	IM_39
12	116730001	133830000	1.71578992093172	IM_39
13	19530001	99630000	2.30552313813101	IM_39
13	99630001	100020000	4.15529788740073	IM_39
13	100020001	111960000	2.29708691112962	IM_39
13	111960001	113130000	1.08113186101223	IM_39
13	113130001	115110000	2.67134812960423	IM_39
14	20190001	24570000	2.15637167077268	IM_39
14	24570001	24930000	3.45768237085277	IM_39
14	24930001	33030000	2	IM_39
14	33030001	34170000	3.12416149105398	IM_39
14	34170001	48780000	1.88114641830805	IM_39
14	48780001	48900000	-0.559028566601781	IM_39
14	48900001	68400000	2.16109544690806	IM_39
14	68400001	69270000	3.81199325938199	IM_39
14	69270001	74160000	1.74340999977961	IM_39
14	74160001	74280000	3.75753194887612	IM_39
14	74280001	77370000	2	IM_39
14	77370001	77580000	3.03110537223323	IM_39
14	77580001	103470000	2	IM_39
14	103470001	104220000	5.98476157536583	IM_39
14	104220001	104520000	3.30097896511454	IM_39
14	104520001	105120000	1.68171702924231	IM_39
14	105120001	107310000	3.74753153879145	IM_39
15	22320001	23070000	2.7145061186433	IM_39
15	23700001	102390000	1.42452104494823	IM_39
16	90001	29670000	1.83601748558613	IM_39
16	29670001	31320000	4.41062634172371	IM_39
16	31320001	49020000	2.4998219904618	IM_39
16	49020001	90150000	1.20604224186128	IM_39
17	1	2640000	2.26104419100326	IM_39
17	2640001	3540000	1.16703550226124	IM_39
17	3540001	5460000	2.15519123366879	IM_39
17	5460001	6330000	0.830778721470583	IM_39
17	6330001	26340000	2	IM_39
17	26340001	27420000	4.74662316883109	IM_39
17	27420001	30450000	2.34906639393936	IM_39
17	30450001	31320000	3.68915723592756	IM_39
17	31320001	45900000	2.24787425203929	IM_39
17	45900001	46710000	4.56817621910845	IM_39
17	46710001	49380000	3.26153626574926	IM_39
17	49410001	53010000	2	IM_39
17	53010001	53880000	3.20741236782449	IM_39
17	53880001	54840000	2	IM_39
17	54840001	66360000	3.15361290507385	IM_39
17	66360001	66630000	7.4623175269681	IM_39
17	66630001	70650000	3.48266590698086	IM_39
17	70650001	72720000	2.40508742654487	IM_39
17	72720001	74430000	4.32134837189173	IM_39
17	74430001	74760000	8.80374879315542	IM_39
17	74760001	77040000	4.05922097295083	IM_39
17	77040001	77700000	1.54416249718337	IM_39
17	77700001	81090000	3.95962667428336	IM_39
18	150001	3e+05	6.78855134145665	IM_39
18	300001	78030000	2.67134812960423	IM_39
19	270001	8280000	1.70257729846515	IM_39
19	8280001	20190000	3.86241403395201	IM_39
19	20280001	29160000	2.32605248347623	IM_39
19	29160001	30540000	5.87873048284356	IM_39
19	30540001	32820000	4.33190376889616	IM_39
19	32820001	33030000	6.40431820236109	IM_39
19	33030001	40050000	3.6283016122975	IM_39
19	40050001	58320000	2	IM_39
19	58410001	59100000	4.44562083207964	IM_39
20	60001	21420000	3.99028366913311	IM_39
20	21420001	22320000	2.66122737434715	IM_39
20	22320001	58770000	4.62529698556828	IM_39
20	58770001	60540000	2.44799955455354	IM_39
20	60540001	62910000	4.49142702322757	IM_39
21	15480001	41520000	2.16227689787186	IM_39
21	41520001	42480000	1.08504779356402	IM_39
21	42480001	48090000	2.42957822675225	IM_39
22	17280001	28170000	2.49116007824241	IM_39
22	28260001	28980000	4.71383706815109	IM_39
22	28980001	32070000	7.12482677726982	IM_39
22	32070001	34380000	2.36728697747666	IM_39
22	34380001	35670000	1.3692980214851	IM_39
22	35670001	37080000	3.66363716513024	IM_39
22	37080001	47610000	2.15401099933689	IM_39
22	47610001	50160000	0.926208894678052	IM_39
22	50160001	51180000	2.38799212613186	IM_39
1	840001	1380000	3.35001498698458	IM_40
1	1470001	2550000	2.20115136205148	IM_40
1	2550001	6240000	1.22621184400916	IM_40
1	6240001	16110000	2.24129365705262	IM_40
1	16110001	16710000	3.93983914837361	IM_40
1	16710001	18030000	2.26309627775371	IM_40
1	18030001	19200000	1.32562019921005	IM_40
1	19200001	29580000	3.03812137639639	IM_40
1	29580001	31140000	2	IM_40
1	31140001	33960000	3.09296619745272	IM_40
1	33960001	35310000	1.66540728658063	IM_40
1	35310001	36930000	2.79530674003782	IM_40
1	36930001	39570000	2	IM_40
1	39570001	40110000	3.85689934976485	IM_40
1	40110001	102450000	2.22173374813922	IM_40
1	102450001	107940000	1.31640977887368	IM_40
1	107940001	118920000	2.35214382308375	IM_40
1	118920001	120270000	1.45174808606362	IM_40
1	120270001	120480000	2.71448721890202	IM_40
1	120480001	152040000	4.59426398187589	IM_40
1	152040001	153480000	2.770617463312	IM_40
1	153480001	157110000	4.90143989976364	IM_40
1	157140001	159750000	3.30600300071127	IM_40
1	159750001	161940000	4.83847186778177	IM_40
1	161940001	164520000	3.25348388383048	IM_40
1	164520001	164790000	5.03878134555568	IM_40
1	164790001	234630000	3.5077432526435	IM_40
1	234630001	235260000	5.91187660420823	IM_40
1	235260001	249210000	3.11255568781129	IM_40
2	30001	720000	3.93849584034021	IM_40
2	750001	3360000	2.40436265177574	IM_40
2	3360001	3630000	3.99102016136413	IM_40
2	3630001	6960000	2.22173374813922	IM_40
2	6960001	19980000	3.32735231315533	IM_40
2	19980001	20850000	5.34405574258353	IM_40
2	20850001	43440000	3.38791758312299	IM_40
2	43440001	43800000	5.99155477458446	IM_40
2	43800001	66660000	3.32483789031568	IM_40
2	66660001	66960000	6.18788536538118	IM_40
2	66960001	70530000	3.95597308769242	IM_40
2	70530001	95670000	2.80355439389475	IM_40
2	95670001	100560000	4.59569366042513	IM_40
2	100560001	113940000	2.51454184854585	IM_40
2	113940001	114060000	7.29190187601939	IM_40
2	114420001	136650000	2.37764731995787	IM_40
2	136650001	137010000	3.84225753871286	IM_40
2	137010001	153180000	2.55317704195606	IM_40
2	153180001	153630000	3.8143663444494	IM_40
2	153630001	153900000	1.69212179669168	IM_40
2	153900001	160260000	2.75420268286556	IM_40
2	160260001	161370000	4.00182871014587	IM_40
2	161370001	2.43e+08	2.7929519109209	IM_40
3	90001	4500000	2	IM_40
3	4500001	5250000	3.08196765179628	IM_40
3	5250001	39090000	2.13979971866632	IM_40
3	39090001	39510000	4.13107360483333	IM_40
3	39510001	5.4e+07	2	IM_40
3	54000001	54600000	0.570571980036648	IM_40
3	54600001	90210000	1.71797269294507	IM_40
3	93540001	97830000	4.05876532283906	IM_40
3	97830001	98220000	2.90322414316209	IM_40
3	98220001	105420000	4.05468773974387	IM_40
3	105420001	105630000	6.45278720689949	IM_40
3	105630001	107640000	4.41277268566791	IM_40
3	107640001	107940000	6.23170288104271	IM_40
3	107940001	148860000	3.91836813202086	IM_40
3	148860001	149220000	6.85404307652608	IM_40
3	149220001	151890000	4.30642775547637	IM_40
3	151890001	152190000	6.75442600779536	IM_40
3	152190001	168570000	3.71672493279301	IM_40
3	168570001	170100000	5.33948951783846	IM_40
3	170100001	171750000	4.01264894542446	IM_40
3	171750001	172560000	5.40356621490899	IM_40
3	172560001	197820000	4.06148462457675	IM_40
4	90001	190800000	2.65415421805941	IM_40
5	60001	14100000	2.59775381471035	IM_40
5	14100001	14490000	4.49180700310787	IM_40
5	14490001	43800000	3.00055449314038	IM_40
5	43800001	172080000	1.86952281899929	IM_40
5	172080001	172380000	3.95462758844086	IM_40
5	172380001	180690000	2	IM_40
6	210001	25980000	3.09052079798514	IM_40
6	25980001	26580000	5.90234590081733	IM_40
6	26580001	163800000	2.90561293616051	IM_40
6	163800001	164010000	4.20389481447877	IM_40
6	164010001	168210000	2.52134448532641	IM_40
6	168210001	168390000	4.79619569149493	IM_40
6	168390001	170910000	2.86866872406523	IM_40
7	30001	20160000	3.29848054876485	IM_40
7	20160001	20460000	5.62881504218134	IM_40
7	20460001	71280000	3.20500455153161	IM_40
7	71280001	71970000	2	IM_40
7	72720001	99600000	3.27595263485249	IM_40
7	99600001	100200000	4.40996062236141	IM_40
7	100200001	130560000	3.12482285748214	IM_40
7	130560001	130800000	5.80267039960232	IM_40
7	130800001	157230000	2.89486911961528	IM_40
7	157230001	158370000	1.80334666102833	IM_40
7	158370001	159120000	3.25722456713343	IM_40
8	180001	35370000	0.853564518691463	IM_40
8	35370001	36090000	4.28278442021935	IM_40
8	36090001	41340000	3.15433856610965	IM_40
8	41340001	41790000	10.7203913714936	IM_40
8	41790001	42510000	14.5445089579512	IM_40
8	42510001	67320000	2	IM_40
8	67320001	67650000	3.60969561212921	IM_40
8	67650001	142440000	2.1333761626276	IM_40
8	142440001	144330000	1.19654357181719	IM_40
8	144330001	145170000	2.99330375224592	IM_40
8	145230001	146310000	2	IM_40
9	210001	780000	3.74696584333103	IM_40
9	780001	1950000	2.42782484633146	IM_40
9	1950001	7230000	3.57472294857421	IM_40
9	7230001	97530000	2.37875835886621	IM_40
9	97530001	97860000	3.79052369964049	IM_40
9	97860001	1.41e+08	2	IM_40
10	120001	1440000	3.39805269752327	IM_40
10	1440001	3090000	2.18171306574601	IM_40
10	3090001	3780000	3.80111312660613	IM_40
10	3780001	3900000	6.41159458799322	IM_40
10	3900001	6690000	3.74960005276347	IM_40
10	6690001	63630000	2	IM_40
10	63630001	64050000	3.26096689385	IM_40
10	64050001	80100000	1.77507775553438	IM_40
10	80100001	80580000	3.56051299010144	IM_40
10	80580001	135420000	2	IM_40
11	210001	67470000	2.45923303704395	IM_40
11	67770001	95490000	1.41590888702673	IM_40
11	95490001	96150000	3.16666782029506	IM_40
11	96150001	101820000	1.38966977995584	IM_40
11	101820001	103050000	2.63799507973175	IM_40
11	103050001	134940000	1.49930665023113	IM_40
12	180001	6150000	2.68657986440462	IM_40
12	6150001	6660000	4.13244284228163	IM_40
12	6660001	45090000	2.28168593352561	IM_40
12	45090001	46050000	4.341293231943	IM_40
12	46050001	46800000	6.89644543045869	IM_40
12	46800001	46980000	4.09280909249534	IM_40
12	46980001	108930000	2.30032836113489	IM_40
12	108930001	109260000	3.36389352371051	IM_40
12	109260001	110340000	1.74695200962694	IM_40
12	110340001	111210000	2.73899243330233	IM_40
12	111210001	116370000	1.58509037611048	IM_40
12	116370001	116820000	2.80709184171327	IM_40
12	116820001	133830000	1.74294573242273	IM_40
13	19530001	20190000	1.26880994676414	IM_40
13	20190001	97860000	2.29154888037016	IM_40
13	97860001	98130000	3.76805997016009	IM_40
13	98130001	99690000	2.61497268092108	IM_40
